price,sqft_living,sqft_lot,sqft_above,yr_built,lat
254000,1560,10608,1560,1994,47.3572
335000,2030,13500,1230,1963,47.4596
594950,3280,6553,3280,2012,47.475
350000,1360,18123,1360,1983,47.4716
169950,1180,9832,1180,1970,47.3845
432500,1940,10800,1340,1979,47.7471
440000,1300,4000,1300,1948,47.6687
233703,1650,3788,1650,1985,47.3908
310000,1140,3292,1140,1988,47.5701
735000,2540,6762,2540,1998,47.6239
730000,3440,8150,3440,2014,47.5168
257000,1800,9000,1200,1961,47.4932
485000,1260,1240,1260,2004,47.6531
899000,2370,6000,1440,1959,47.7023
279000,1520,8055,1520,1952,47.7222
225000,1750,7245,1050,1974,47.3164
1.36E+06,2680,4775,1880,1913,47.6333
355000,1590,4242,1590,2000,47.5309
382500,1560,8700,1560,1967,47.7274
324360,2000,9669,2000,1992,47.1964
315000,2380,10450,2380,1966,47.3143
426000,2230,11472,2230,1951,47.7372
395000,2820,6305,2820,2003,47.2616
212644,1570,9650,1570,1922,47.3531
510000,1845,5100,1845,1947,47.5204
85000,830,9000,830,1939,47.3813
235000,830,9000,830,1939,47.3813
295000,2030,5754,2030,2001,47.3542
720001,1430,2200,1430,1910,47.6601
313950,1510,6083,860,1940,47.6966
415000,1510,6083,860,1940,47.6966
305000,1610,12247,1610,1981,47.4476
625000,1600,4128,1250,1906,47.6122
490000,1420,11040,1420,1961,47.5969
269950,1660,8641,1660,1987,47.3663
2.70E+06,4230,27295,3230,1949,47.6803
829000,3310,4500,2910,1900,47.6594
635000,2470,77550,2470,1987,47.5888
217500,1040,9750,1040,1959,47.4553
270000,1850,7350,1050,1965,47.3413
1.25E+06,4610,8400,2790,1947,47.5854
480000,2480,5100,2480,2007,47.7383
575000,2130,6500,1170,1954,47.6424
426950,2350,5589,2350,2001,47.5098
125000,920,7314,920,1960,47.2892
208000,920,7314,920,1960,47.2892
325000,1780,10622,900,1976,47.4573
597157,2690,10880,2690,1960,47.6787
728725,3010,3120,3010,2006,47.5539
708000,3180,10800,1910,1968,47.6354
1.30E+06,4120,14021,4120,2005,47.5985
405000,1280,11625,1280,1977,47.6827
550000,1690,6090,1400,1945,47.6814
451000,2320,5375,2320,2006,47.5415
540500,3090,7415,3090,2014,47.435
1.03E+06,5050,16500,5050,2001,47.5863
218000,1640,10455,950,1963,47.2974
562000,2170,7007,1540,1974,47.672
401500,3140,94525,2280,1977,47.4155
196700,1090,9994,1090,1954,47.4761
583000,1930,10183,1480,1975,47.5624
309900,2100,17825,1400,1974,47.3094
485000,3110,18843,3110,1995,47.4619
465000,930,3348,930,1926,47.5532
595000,2050,8372,2050,1984,47.7234
254000,1160,7560,1160,1958,47.45
488500,1820,9490,1820,1994,47.7481
260000,2110,8990,2110,1977,47.4457
166000,870,8487,870,1944,47.4955
440000,1080,6760,1080,1923,47.7008
375000,1260,7560,1260,1943,47.7225
529500,900,4800,780,1944,47.6575
338000,750,6439,750,1934,47.6995
335620,1800,15903,1340,1986,47.3813
464000,2220,15232,1690,1978,47.7449
354000,1390,7740,1390,1925,47.5232
601000,2160,3600,1660,1998,47.6103
285000,1840,9040,1370,1979,47.3144
462500,1690,4200,1690,1906,47.621
350000,2650,10459,2650,1989,47.2739
329000,1120,3844,1120,1972,47.7038
312500,2500,11983,1320,1984,47.4292
370000,2220,5338,2220,2001,47.4887
399900,1260,12750,1260,1979,47.7289
398000,1480,6550,1480,1925,47.5498
550500,930,7400,830,1909,47.5691
709000,2780,7200,1870,1913,47.5632
402000,2770,7620,1700,1965,47.5188
450000,1530,23660,1530,1952,47.7467
524000,2140,6720,1440,1961,47.6949
800000,4600,322188,2400,1989,47.4626
185000,1760,8906,1230,1966,47.4288
365000,1760,8906,1230,1966,47.4288
925000,3110,11422,3110,1989,47.6833
714000,2260,11781,1520,1968,47.5982
495000,1460,9759,1460,1972,47.6644
535000,2050,6648,1230,1990,47.7258
880000,2340,10800,2340,1953,47.5715
150000,1230,8056,1230,1949,47.4878
554500,1880,6565,1420,1972,47.6396
520000,1280,3880,1280,1916,47.6871
839990,3660,5637,3660,2014,47.6845
500000,1650,5683,1650,2003,47.683
305000,1960,186872,1960,1936,47.2681
247800,1580,2170,1580,2003,47.5418
344200,2490,5812,2490,2000,47.3875
459950,2000,6107,2000,2003,47.7557
229900,1550,9899,1550,1967,47.3583
750000,2820,9602,1950,1974,47.5881
509000,2600,9355,1840,1983,47.7446
680000,2200,12137,1640,1956,47.7473
661500,2500,7200,1490,1977,47.6964
370000,1270,1399,1270,2000,47.5552
785000,2900,17400,2410,1978,47.6431
355000,840,6720,840,1952,47.5707
446000,1940,6350,970,1951,47.6948
830000,3490,21780,3490,1996,47.6707
324000,1940,8347,1940,1990,47.3654
500000,2490,23478,2490,1981,47.7547
745000,1390,9112,1390,1951,47.6071
1.20E+06,3940,4407,2620,1921,47.6374
385000,1760,3710,1130,1988,47.7335
565000,2560,8040,1510,1958,47.7124
465000,2300,7314,1420,1979,47.7671
401000,1770,1977,1770,2001,47.7186
385000,2310,11200,1630,1978,47.3637
395000,2310,4930,2310,1989,47.4512
245000,2000,8100,2000,1946,47.4945
500000,1540,3600,890,1994,47.6103
334000,2590,6720,1750,1979,47.435
550000,980,10960,980,1953,47.5908
216000,1730,7950,1180,1961,47.3644
340500,3070,5871,2510,1928,47.5007
375000,2100,12738,2100,1975,47.4698
600000,2080,16740,1580,1966,47.3632
375000,1890,8000,1250,1960,47.7576
536500,2000,4000,1450,1926,47.5659
599900,3030,35123,1760,1984,47.4694
750000,1110,3600,1110,1904,47.6382
355000,1650,10075,1170,1955,47.7695
590000,1410,6413,910,1947,47.6826
680000,2140,6000,1070,1946,47.651
429000,1860,11122,1860,1994,47.5062
581000,1170,4080,1170,1909,47.6784
463800,980,7770,980,1968,47.6923
2.98E+06,7400,18898,6290,2001,47.5431
443000,1650,3000,1650,1902,47.5955
276200,1480,7210,1180,1986,47.3124
630000,4060,8309,2960,2001,47.757
570000,1370,3300,1370,1927,47.6714
979700,2480,6000,2380,1929,47.6392
730000,2030,4080,1730,1921,47.6753
268450,2200,9600,1100,1963,47.3263
490000,1770,7508,1270,1962,47.7354
808000,2550,6240,1750,1957,47.6992
350000,1250,9786,1250,1969,47.7622
695000,2390,5880,1390,1957,47.6956
1.23E+06,5730,44947,4280,1991,47.6052
309950,1120,11800,1120,1950,47.5123
134000,1270,8508,650,1942,47.4961
645500,2390,9638,2390,1988,47.5598
750000,1760,5488,1540,1927,47.6479
1.40E+06,2560,3600,2110,1967,47.632
344900,1820,7700,1100,1955,47.7545
601450,1840,1500,1840,2001,47.6595
575000,1810,4400,1700,1909,47.6132
405000,2470,9620,1570,1962,47.3996
518000,2520,14021,2520,1999,47.7344
265000,1600,7936,1600,1947,47.7411
180000,1280,4875,1280,1969,47.3686
285000,1590,9736,1590,1985,47.33
433000,2000,7200,1000,1954,47.4531
399000,1780,11440,1350,1977,47.474
565000,1700,7210,1700,1966,47.6688
406500,1970,10080,1970,1966,47.4703
420000,1940,11500,1090,1955,47.5774
965000,3290,5559,2290,1906,47.6788
1.38E+06,3500,9523,2460,1996,47.6848
353950,3260,7969,3260,1982,47.314
847700,4230,10260,3860,1996,47.5503
185000,1590,6700,1090,1942,47.5075
269000,1010,6000,1010,1923,47.498
422800,1820,8400,1340,1976,47.734
379950,870,7500,870,1947,47.5465
525000,1620,7800,1200,1969,47.7288
810000,3980,209523,3980,2006,47.5574
209950,1630,8400,1630,1962,47.3052
439950,1230,1613,1010,2003,47.6661
554820,3510,12905,2210,1965,47.4466
359000,2160,4500,2160,2002,47.4819
242500,1020,5870,1020,1941,47.741
330000,1590,9417,1590,1954,47.7617
740000,3440,44374,2190,1979,47.547
630000,3020,4800,3020,1901,47.6025
750000,2280,7800,1360,1941,47.6985
695000,2790,6540,2790,1999,47.6087
109000,580,6900,580,1941,47.5135
389000,2030,10075,1080,1961,47.4713
447000,850,2700,850,1924,47.6684
1.20E+06,2480,13310,2480,1955,47.6759
315000,1010,12000,1010,1977,47.77
640000,2420,8244,2420,1988,47.5595
570000,2180,9246,2180,1984,47.6215
495000,1830,208216,1830,1997,47.4377
449500,2040,7488,1200,1969,47.7289
1.08E+06,2640,5000,1840,1943,47.6619
294950,1060,7868,1060,1952,47.7414
170500,1640,13939,1040,1960,47.3947
312000,1190,7620,1190,1926,47.5281
350000,2180,15484,2180,1992,47.2688
690000,2120,8448,2120,1989,47.5654
375000,2210,9427,2210,1999,47.4323
575000,2510,47044,2510,1987,47.7699
646000,2500,8500,1600,1978,47.5615
239950,1560,4800,1560,1974,47.2653
400000,2510,7525,1710,1929,47.5422
455000,3060,94089,3060,1958,47.744
240000,1310,8069,1310,1990,47.3694
3.40E+06,4260,11765,3280,1939,47.638
695000,2500,4080,1680,1922,47.6813
304950,670,6720,670,1942,47.5151
650000,1840,2310,1140,1914,47.6462
402500,1480,2211,1480,1995,47.6966
482000,2420,7307,2420,1998,47.5361
655000,1820,4480,1120,1923,47.6717
577000,1940,5000,1940,1951,47.6704
350000,1630,5996,1630,1986,47.4738
415000,2520,8000,1680,1970,47.3202
396400,2120,215186,2120,1983,47.701
654300,2490,8582,2490,2000,47.625
774950,3410,179419,3410,2004,47.3602
855000,2380,10800,2380,1925,47.5682
1.15E+06,2490,4000,1670,1918,47.6403
330000,1240,1546,1240,2007,47.5634
290000,1900,10950,1400,1959,47.3582
519500,2390,19454,2390,2008,47.4545
450000,1810,12600,1400,1977,47.7143
3.12E+06,4490,56609,4490,1993,47.6997
265000,1620,9450,1620,1928,47.5136
359000,2640,7883,2640,1990,47.3124
2.00E+06,2870,4500,2510,2012,47.6291
1.05E+06,3250,48037,2030,1985,47.6326
402500,800,2280,800,1946,47.6588
450000,1360,5445,1360,1957,47.6071
262500,1950,8086,1130,1980,47.3179
285000,1970,7200,1970,1979,47.3132
290000,2020,4861,2020,2005,47.4659
752500,2280,6230,2280,2005,47.7065
820000,3540,13515,3540,1998,47.5945
292000,1560,2740,1560,1999,47.4909
213000,750,6089,750,1937,47.475
400000,2240,7035,2240,1942,47.5124
202000,590,5650,590,1944,47.5181
484000,690,23244,690,1948,47.6429
617450,1580,14398,1080,1981,47.6328
250000,1040,8000,1040,1956,47.4711
405000,1880,10000,960,1963,47.7182
325000,1070,8750,1070,1951,47.4734
301350,1860,7440,1040,1954,47.5035
425000,1550,7800,1050,1940,47.5436
460000,1860,6360,1470,1954,47.5327
938000,3090,10940,3090,1992,47.5492
348000,1720,8867,1320,1985,47.44
435000,1260,4080,1260,1926,47.687
227950,1120,11430,1120,1963,47.4105
425000,1250,5880,900,1948,47.6908
550000,1810,4064,1810,1925,47.6859
347500,1890,7053,1890,1992,47.3967
397000,2020,6000,1620,1959,47.577
410000,1790,11875,1490,1969,47.522
780000,3190,6776,3190,1998,47.6348
1.35E+06,3030,5164,2700,1925,47.6394
476000,1630,3070,1630,2004,47.6785
390000,1180,16552,1180,1967,47.7426
226500,1560,7000,1560,1968,47.3355
495000,1340,2550,1340,1984,47.6793
1.50E+06,2590,11500,2590,1968,47.545
385000,1020,5950,880,1950,47.5436
535950,2370,5344,2370,2003,47.54
910000,3170,32430,3170,1989,47.6903
465000,1120,4000,1120,1926,47.6567
495000,1440,11787,1440,1983,47.6276
250000,2170,5404,1470,1920,47.3046
1.23E+06,3490,6906,2280,1928,47.6424
400000,1970,8941,1970,1973,47.7223
715000,2780,13521,2780,1987,47.6374
342000,2250,7757,2250,1992,47.2684
420000,1340,8400,1340,1967,47.5382
148226,1400,7360,1400,1968,47.3123
313000,1510,10369,1010,1968,47.4808
150000,1320,8220,1320,1959,47.3697
150000,820,10270,820,1954,47.5119
230000,1080,9435,1080,1958,47.459
389100,840,5400,840,1948,47.5489
645000,2070,8720,1360,1974,47.6678
310000,1520,6500,990,1958,47.4164
351358,1210,1189,1210,2014,47.5526
1.70E+06,3810,9360,3810,2014,47.6039
1.57E+06,5370,323215,5370,2002,47.6003
850000,1540,3600,1540,1900,47.6343
470000,2310,14023,2310,1991,47.7351
770000,1870,1900,1870,2008,47.6537
366000,1840,11440,1340,1977,47.474
545000,2060,7184,2060,1987,47.567
205000,1010,8800,1010,1968,47.2761
405000,1020,8155,1020,1948,47.7257
467000,2220,7210,1270,1973,47.7428
392500,1050,4125,1050,1909,47.5736
901000,3030,18400,2360,1973,47.7019
500000,1800,7199,1300,1972,47.7264
384950,1860,3690,1860,2000,47.776
1.70E+06,4070,336283,4070,2006,47.478
245000,860,6120,860,1948,47.7503
1.17E+06,3080,10487,3080,1968,47.5344
184500,1280,3640,1280,1983,47.334
269000,1540,5000,1540,1986,47.319
570000,1530,3296,1530,1998,47.6181
850000,2350,11914,2350,1961,47.5392
209000,920,5200,920,1969,47.3647
327000,1840,5100,1840,1933,47.5209
369500,1650,9957,1100,1961,47.7303
440000,1760,8025,1230,1976,47.7287
947500,3290,12329,3290,1968,47.5639
510000,1270,4500,1270,1919,47.6059
385000,1600,10318,930,1941,47.7466
370000,2670,9920,1400,1990,47.3211
660000,1960,4500,1960,1922,47.6797
729000,3300,308080,2520,1976,47.3979
440000,2000,11880,2000,1979,47.5882
445000,2360,81892,2360,2000,47.369
460000,1430,12092,1430,1938,47.7023
516000,2330,7304,1300,1971,47.5982
343888,2060,5607,2060,2002,47.4365
500000,2240,9886,2240,1965,47.6294
465000,2330,6450,1330,1958,47.4959
302000,2180,7813,2180,1986,47.3651
195000,1280,7861,1280,1913,47.3007
640000,2140,8925,2140,1991,47.6314
502000,2890,8122,1630,1977,47.5886
360000,1480,3851,1480,1998,47.7732
290500,1680,3000,1680,2003,47.494
248000,2163,5883,2163,2006,47.2734
433000,2280,7568,2280,2001,47.5115
480000,820,4200,820,1980,47.6249
410000,1330,5000,1120,1957,47.7211
309950,2310,5000,2310,2006,47.3614
253000,1290,7372,1290,1990,47.3658
280000,1630,11800,1630,1971,47.4863
440000,1410,8925,1410,1958,47.6782
333000,1240,8936,1240,1954,47.5738
759950,3100,23790,3100,2002,47.5882
345000,2020,9000,2020,1979,47.4487
350000,2500,5831,2500,2007,47.3454
198000,790,14200,790,1951,47.459
730000,2040,11294,1340,1952,47.5923
266200,1430,9600,1430,1966,47.4737
1.06E+06,2250,10160,2250,1967,47.5645
95000,1070,20450,1070,1948,47.4338
430000,1300,12731,1300,1981,47.6236
650000,2560,9731,2560,1973,47.7261
379900,2190,5071,2190,2004,47.3506
325000,940,1222,860,2004,47.7178
455000,1740,8449,1170,1958,47.6079
392000,2220,3797,1330,1917,47.5574
373000,1310,7811,1310,1976,47.7319
951250,2710,8227,1910,1953,47.6505
502000,1300,14350,1300,1955,47.5736
362500,1940,40588,1940,2000,47.4252
525000,1080,3500,1080,1924,47.6667
580000,2110,11680,1420,1977,47.6964
278000,1590,9425,1170,1985,47.4291
422500,910,4800,910,1923,47.5536
783200,1590,5400,990,1900,47.637
715000,3290,6628,3290,2003,47.5994
472217,2010,2212,1390,2014,47.5523
244615,2060,4030,2060,1999,47.3909
385000,1560,14288,780,1944,47.7183
549995,1120,6600,1120,1943,47.6712
959900,3550,15151,3550,2004,47.5888
510000,3300,7200,3300,1980,47.6798
367000,2000,12669,1200,1965,47.3579
375000,2680,8410,1810,1990,47.4401
500000,1290,1334,1290,2007,47.6719
489000,1290,1334,1290,2007,47.6719
340000,1150,700,800,2000,47.5552
562000,1880,5978,940,1957,47.5793
489950,2400,7478,2400,2002,47.7362
652000,1920,9600,1560,1968,47.6341
472000,4350,7090,2870,1999,47.3747
333000,1910,9244,1910,1963,47.4918
560000,2000,7350,2000,1953,47.7061
799000,3290,20107,2220,1990,47.355
860000,3480,9200,3480,1979,47.5585
449500,2410,55931,2410,1989,47.3109
692500,2820,11500,2820,1991,47.5826
925000,2710,11400,1430,1976,47.561
267500,2080,2856,1550,2003,47.4198
396800,2200,6018,2200,2010,47.7338
220000,1180,8058,1180,1969,47.2966
892500,2120,56192,1720,1959,47.7665
455500,1460,10311,1460,1975,47.6771
743000,2110,11250,2110,1961,47.5402
338000,1790,17925,1790,1951,47.7501
332000,1340,13115,1340,1978,47.5021
563225,2460,4000,1370,1918,47.6268
1.15E+06,3760,20609,3760,1990,47.7255
645000,1240,5000,1000,1920,47.6634
739000,2750,16000,2560,1981,47.693
435000,2530,13446,2530,1993,47.7345
995000,3200,3800,2650,1914,47.638
520000,2020,7357,1350,1986,47.7145
400000,3030,180263,2030,1987,47.2953
440000,2350,7641,1510,1978,47.7307
440000,1690,6010,1230,1946,47.6955
738000,1280,3900,1280,1921,47.6545
250000,1170,9848,1170,1963,47.7612
338150,2700,8580,2700,1992,47.2087
425000,1800,7371,1280,1979,47.7584
883000,3670,54450,3670,1999,47.6211
510000,2350,266151,2350,1983,47.6609
950000,3100,21303,3100,1962,47.5847
435000,1120,9656,1120,1955,47.567
415000,1900,10226,1130,1961,47.7226
439000,1350,944,870,2004,47.5591
295832,1410,6400,960,1955,47.4207
285000,1560,9514,1560,1967,47.4088
350000,1090,5003,1090,1962,47.703
489000,1465,972,1050,2006,47.621
304500,1790,6930,1390,1974,47.3536
288000,1300,7313,1300,1968,47.4568
417000,1920,9512,1440,1980,47.7606
615000,1420,991,1040,2005,47.6408
730000,3760,4857,2820,2004,47.7398
178500,930,3447,930,1978,47.3822
300000,1580,9600,1050,1965,47.4091
415000,2170,8518,1350,1955,47.5073
452500,2040,15695,2040,1959,47.4155
1.01E+06,3430,15877,3430,2005,47.5364
653000,2160,7000,2160,1989,47.5659
715000,2060,5649,1360,1941,47.6496
541000,1410,4080,1410,1927,47.6695
245000,1850,7547,1850,1960,47.3714
547000,1370,10038,1370,1922,47.719
750000,3330,12408,1740,1976,47.6318
575000,1970,12375,1570,1959,47.7412
216000,1310,8670,1310,1984,47.3156
443000,1640,4579,1640,1916,47.7061
257700,1600,6202,1600,1986,47.3784
278000,1230,9440,1230,1978,47.4657
300000,2240,3691,2240,2003,47.3364
269100,2190,7904,2190,1995,47.2617
402500,990,10752,990,1929,47.7648
306888,1010,7719,1010,1981,47.5128
795000,2920,14210,2920,1978,47.6196
525000,2310,5573,2310,2003,47.5197
1.05E+06,3470,12076,2560,1988,47.5319
452000,1220,6000,880,1938,47.5647
350000,1550,5401,1550,2000,47.737
410000,2070,6180,2070,2007,47.4915
595000,2060,3600,1180,1905,47.6389
499000,1690,4851,1690,2004,47.6795
340000,2550,7555,2550,2001,47.2614
1.07E+06,3370,7947,3370,2001,47.6906
460000,2230,52983,2230,1991,47.3577
345000,2382,5899,2382,2011,47.2793
280500,1620,7566,1620,1990,47.3566
704000,1140,6120,1140,1926,47.6822
545000,2140,40173,2140,1990,47.4786
335000,1900,7584,1900,1962,47.5091
1.33E+06,3370,7920,1860,1988,47.6773
420000,2300,8000,1430,1965,47.3293
705000,2040,5050,1160,1937,47.6885
274900,1840,10528,1210,1990,47.2987
499950,2860,3345,2190,2004,47.7735
415250,1400,7550,1400,1953,47.7566
222000,990,7520,990,1958,47.285
375000,3120,42247,2150,1980,47.3925
300000,1640,5707,1640,1995,47.4016
456700,2820,8879,1540,1920,47.5094
925500,1970,5200,1970,1915,47.5374
375000,2840,15598,1470,1975,47.4693
420000,2370,15375,2370,1993,47.3803
575000,2610,7301,2610,2004,47.7614
335000,1340,1951,670,1915,47.5763
428000,1300,7200,1300,1958,47.6169
655000,3340,34238,2060,1977,47.7654
738000,2630,4896,2630,2006,47.6932
415000,1960,3748,980,1965,47.7027
392000,1090,6125,790,1945,47.5343
555000,1550,4600,1050,1941,47.686
260000,1770,2677,1770,2005,47.4339
392500,1390,10500,1390,1940,47.567
912000,2979,17313,2979,1993,47.5503
135000,830,7609,830,1943,47.5057
500000,1560,77536,1400,1978,47.7695
238000,1360,7488,1050,1975,47.3314
251000,1650,5974,860,1972,47.5008
406500,1510,5319,1510,1978,47.6647
433495,3010,10925,3010,1988,47.3326
265000,1510,6071,1150,1985,47.3619
360000,1950,7260,1520,1957,47.7187
425000,1800,12485,950,1955,47.5729
450000,2810,11205,1510,1968,47.4869
449900,1760,8266,1760,1954,47.7708
345000,2040,5875,2040,2004,47.5051
612500,1690,35346,1690,1967,47.6149
317000,1530,7650,1530,1977,47.4435
585000,1810,3880,1310,1929,47.6835
455000,1180,14292,1180,1981,47.4818
1.04E+06,4090,51908,4090,1991,47.7226
497000,2250,3463,2250,1968,47.6324
226750,1070,6315,1070,1992,47.2803
385000,1820,7102,1220,1950,47.7447
205000,1080,5025,1080,1948,47.4936
745000,2760,13093,2760,1989,47.5845
371000,2550,4770,2550,2005,47.3526
545000,2080,8504,2080,1991,47.5703
443000,1280,5460,1280,1931,47.7321
287000,950,6350,950,1951,47.528
194000,1050,7577,1050,1983,47.2891
265000,1800,7650,1800,1957,47.4922
1.14E+06,3840,10004,2110,1963,47.5606
699950,3674,12793,3674,1987,47.4357
433000,1710,7000,1710,1950,47.7037
200000,910,2693,910,2003,47.3493
289571,1340,25160,1340,1968,47.475
440000,2340,11034,1720,1967,47.7686
400000,1510,8360,1120,1960,47.6119
589000,2630,15000,2630,1962,47.5262
850000,3100,97661,3100,1986,47.6624
520000,940,3000,940,1903,47.6033
555000,1370,1248,1200,2000,47.6399
470000,2480,5082,2480,2004,47.5297
207000,1068,1158,1068,1990,47.753
379750,2390,9650,1620,1976,47.3438
709000,2170,4600,1270,1950,47.6894
240000,1520,9864,1160,1993,47.3186
445500,2210,10497,1650,1953,47.4321
1.31E+06,3200,7863,1600,1959,47.6398
210000,1160,10125,1160,1959,47.4919
603000,2670,5895,2670,1999,47.6066
720000,2520,10012,2520,1987,47.6295
92000,760,5500,760,1947,47.5045
600000,1310,5000,1310,1901,47.6722
725000,2750,13950,1380,1948,47.4938
409950,1790,10300,1270,1961,47.7718
515000,1790,7167,1790,1989,47.6176
495000,2400,11640,1800,1968,47.4485
998000,2420,10200,2420,1973,47.5336
630000,1710,8767,1710,1986,47.6945
410000,2000,7480,1320,1972,47.7734
602000,1580,11580,1580,1979,47.5503
750000,2310,10232,1310,1980,47.5515
711600,3580,9316,2370,1991,47.595
1.05E+06,4320,8709,3190,2006,47.5369
700500,2560,35265,2560,1981,47.7354
710000,3220,18618,3220,1991,47.5326
250000,1660,13085,1010,1985,47.3298
350000,2420,8400,1620,1964,47.5017
475000,2870,29699,1520,1961,47.7153
200000,830,7200,830,1920,47.5604
450000,1710,7000,1040,1972,47.719
316000,2600,4641,2600,2005,47.4325
310000,670,4920,670,1920,47.5342
392000,1500,11975,1500,1970,47.4658
521000,1460,1254,1460,2000,47.6535
495000,1540,7110,960,1949,47.6932
209000,1250,8084,1250,1967,47.3364
809950,2230,9900,2230,1959,47.5979
400000,1800,224769,1420,1950,47.4327
415000,2400,7292,1530,1980,47.7749
411000,2370,76665,2370,1978,47.2831
825000,1830,3600,1230,1926,47.6359
436000,1480,1384,1480,2008,47.691
460000,2620,8331,2620,1991,47.4357
281000,1300,5782,1300,1959,47.524
976000,3120,7680,1660,1956,47.646
485000,2400,10364,2400,1995,47.4832
429000,1430,9240,1430,1984,47.6258
729000,2480,7428,2480,1990,47.5489
625000,2280,4757,2280,2003,47.5901
